climate,site_r,site,week,doy,plant_id,crown_height,N_spikes,spike_length,leaf_length,leaf_width,seed_mass,n_seeds,infl_mass,non_measured_plant_harvested,in_plot
warm,f,22,5,217,11,4,0,,2.6,0.4,,,,0,1
warm,f,22,5,217,12,4,0,,0.5,0.3,,,,0,1
warm,f,22,5,217,13,2.1,0,,2.2,0.6,,,,0,1
warm,f,22,5,217,14,3.5,0,,2.1,1,,,,0,1
warm,f,22,5,217,15,3.1,0,,1.3,0.5,,,,0,1
warm,f,22,7,229,1,2.8,0,,2.9,1.6,,,,0,1
warm,f,22,7,229,1,3.5,0,,1.6,1.2,,,,0,1
warm,f,22,7,229,2,4,0,,1.5,1,,,,0,1
warm,f,22,7,229,2,4.5,0,,6,2.7,,,,0,1
warm,f,22,7,229,3,6,0,,3.6,2,,,,0,1
warm,f,22,7,229,3,7,0,,2.8,2.2,,,,0,1
warm,f,22,7,229,4,4.2,0,,1.5,0.7,,,,0,1
warm,f,22,7,229,4,7.5,0,,4.2,2.5,,,,0,1
warm,f,22,7,229,5,3.7,0,,3,1.7,,,,0,1
warm,f,22,7,229,5,3.5,0,,3,2.5,,,,0,1
warm,f,22,7,229,6,2,0,,1.5,0.6,,,,0,1
warm,f,22,7,229,6,7.5,0,,4.2,3.2,,,,0,1
warm,f,22,7,229,7,7,0,,1.8,1.2,,,,0,1
warm,f,22,7,229,7,7.9,0,,2,0.5,,,,0,1
warm,f,22,7,229,8,,0,,,,,,,0,1
warm,f,22,7,229,8,3.5,0,,2.4,1.5,,,,0,1
warm,f,22,7,229,9,,0,,,,,,,0,1
warm,f,22,7,229,9,5.2,0,,1.5,1,,,,0,1
warm,f,22,7,229,10,10.5,3,0.7,3.5,2.2,,,,0,1
warm,f,22,7,229,10,9.5,0,,3.7,3.2,,,,0,1
warm,f,22,7,229,11,7.1,1,0.5,2,1.2,,,,0,1
warm,f,22,7,229,11,3.5,0,,1.7,1.2,,,,0,1
warm,f,22,7,229,12,7.2,0,,2.7,0.8,,,,0,1
warm,f,22,7,229,12,3,0,,2.5,1.5,,,,0,1
warm,f,22,7,229,13,6.5,0,,4.3,2.8,,,,0,1
warm,f,22,7,229,13,2.5,0,,1.9,1.2,,,,0,1
warm,f,22,7,229,14,7.2,0,,4.8,2.5,,,,0,1
warm,f,22,7,229,14,,0,,,,,,,0,1
warm,f,22,7,229,15,4.6,0,,3.6,1.7,,,,0,1
warm,f,22,7,229,15,3,0,,15,1.5,,,,0,1
warm,f,22,9,243,1,,0,,,,,,,0,1
warm,f,22,9,243,2,,0,,,,,,,0,1
warm,f,22,9,243,3,16.5,1,4.5,4.7,3.5,0,0,0.016,0,1
warm,f,22,9,243,4,,0,,,,,,,0,1
warm,f,22,9,243,5,,0,,,,,,,0,1
warm,f,22,9,243,6,9,2,1.5,3.5,2,0,0,0.014,0,1
warm,f,22,9,243,7,6,0,,5,2.1,,,,0,1
warm,f,22,9,243,8,7.5,2,0.4,3,1.2,0,0,0.001,0,1
warm,f,22,9,243,9,,0,,,,,,,0,1
warm,f,22,9,243,10,15,6,2.5,3.3,2.3,0.143,93,0.031,0,1
warm,f,22,9,243,11,,0,,,,,,,0,1
warm,f,22,9,243,12,12.3,1,1.9,5,3.5,,1,0.021,0,1
warm,f,22,9,243,13,23.5,5,3.2,7.4,4.4,,3,0.05,0,1
warm,f,22,9,243,14,15.3,6,2.5,6.2,3.7,0,0,0.051,0,1
warm,f,22,9,243,15,,0,,,,,,,0,1
warm,f,22,9,243,11x,18.4,3,2.9,4.5,1.8,0,0,0.028,1,0
warm,f,22,9,243,15x,9.3,1,3.2,4.3,1.7,0,0,0.012,1,0
warm,f,22,9,243,1x,16.9,2,5.4,2.4,1.5,0.008,8,0.027,1,0
warm,f,22,9,243,2x,11.1,5,3.7,3.2,1.7,0,1,0.018,1,0
warm,f,22,9,243,4x,30.1,4,7.1,6.2,4.3,0.044,19,0.102,1,0
warm,f,22,9,243,5x,16.5,1,2.9,6.2,7.3,0,0,0.024,1,0
warm,f,22,9,243,7x,8.2,1,1.1,4.4,2.2,0,0,0.006,1,0
warm,f,22,9,243,9x,15.5,7,5.8,3.8,2.7,0,0,0.081,1,0
warm,g,23,2,174,1,3.2,0,,1.5,0.7,,,,0,1
warm,g,23,2,174,2,4.5,0,,2.7,1.3,,,,0,1
warm,g,23,2,174,3,8,0,,3.1,1.9,,,,0,1
warm,g,23,2,174,4,1.8,0,,2,1.1,,,,0,1
warm,g,23,2,174,5,4.9,0,,4.1,2.5,,,,0,1
warm,g,23,2,174,6,3.5,0,,1.5,1.4,,,,0,1
warm,g,23,2,174,7,9.6,0,,2.9,4.7,,,,0,1
warm,g,23,2,174,8,4.8,0,,2.4,1.4,,,,0,1
warm,g,23,2,174,9,11.1,0,,3.8,1.7,,,,0,1
warm,g,23,2,174,10,5.7,0,,3.9,2.5,,,,0,1
warm,g,23,2,174,11,4.3,0,,4.5,2.6,,,,0,1
warm,g,23,2,174,12,6.6,0,,2.6,1.9,,,,0,1
warm,g,23,2,174,13,6.6,0,,3.6,1.9,,,,0,1
warm,g,23,2,174,14,1.6,0,,2.3,1.9,,,,0,1
warm,g,23,2,174,15,5.5,0,,2.6,1.7,,,,0,1
warm,g,23,2,187,1,9.3,0,,2.9,1.1,,,,0,1
warm,g,23,2,187,2,10.1,0,,5.6,2,,,,0,1
warm,g,23,2,187,3,8.3,0,,3.7,2.2,,,,0,1
warm,g,23,2,187,4,11.5,0,,6.1,2.3,,,,0,1
warm,g,23,2,187,5,11.3,0,,2.8,1.5,,,,0,1
warm,g,23,2,187,6,9.3,0,,3.8,1.6,,,,0,1
warm,g,23,2,187,7,12.4,0,,3.1,1.2,,,,0,1
warm,g,23,2,187,8,10.1,0,,2.1,0.5,,,,0,1
warm,g,23,2,187,9,13.7,0,,6.1,3.2,,,,0,1
warm,g,23,2,187,10,11.2,0,,4.6,2.5,,,,0,1
warm,g,23,2,187,11,3.6,0,,5.1,1.6,,,,0,1
warm,g,23,2,187,12,2.1,0,,4.1,3,,,,0,1
warm,g,23,2,187,13,3.5,0,,1.7,1.1,,,,0,1
warm,g,23,2,187,14,2,0,,3.1,1.1,,,,0,1
warm,g,23,2,187,15,8.5,0,,3,1.7,,,,0,1
warm,g,23,3,199,1,9.9,0,,3.5,1.6,,,,0,1
warm,g,23,3,199,2,8.4,0,,3.3,1.4,,,,0,1
warm,g,23,3,199,3,9.7,0,,1.9,0.7,,,,0,1
warm,g,23,3,199,4,13.7,0,,2.8,1,,,,0,1
warm,g,23,3,199,5,12.3,0,,3.1,1.3,,,,0,1
warm,g,23,3,199,6,11.2,0,,4.1,1.4,,,,0,1
warm,g,23,3,199,7,14.7,0,,3.8,2.1,,,,0,1
warm,g,23,3,199,8,1.4,0,,1.4,0.6,,,,0,1
warm,g,23,3,199,9,16.4,0,,7.4,3.9,,,,0,1
warm,g,23,3,199,10,10.9,0,,4.6,1.1,,,,0,1
warm,g,23,3,199,11,3.3,0,,4.3,1.6,,,,0,1
warm,g,23,3,199,12,6.2,0,,5.4,3.6,,,,0,1
warm,g,23,3,199,13,7.1,0,,2.8,1.3,,,,0,1
warm,g,23,3,199,14,4.9,0,,3.9,1.4,,,,0,1
warm,g,23,3,199,15,9.4,0,,2.6,1.3,,,,0,1
warm,g,23,5,217,1,13.6,0,,5,2,,,,0,1
warm,g,23,5,217,2,15.9,0,,4.1,2,,,,0,1
warm,g,23,5,217,3,3.4,0,,7,5,,,,0,1
warm,g,23,5,217,4,8,0,,2.2,1.2,,,,0,1
warm,g,23,5,217,5,16.5,0,,3.7,2.1,,,,0,1
warm,g,23,5,217,6,3.7,0,,,,,,,0,1
warm,g,23,5,217,7,12,0,,1.6,0.6,,,,0,1
warm,g,23,5,217,8,6.1,0,,,,,,,0,1
warm,g,23,5,217,9,6.8,0,,0.2,0.1,,,,0,1
warm,g,23,5,217,10,5.5,0,,,,,,,0,1
warm,g,23,5,217,11,,0,,,,,,,0,1
warm,g,23,5,217,12,19.8,4,3.4,11.2,6.1,,,,0,1
warm,g,23,5,217,13,19.6,0,,5.6,3.1,,,,0,1
warm,g,23,5,217,14,11.2,0,,5.6,2.6,,,,0,1
warm,g,23,5,217,15,17.9,0,,3.8,1.6,,,,0,1
warm,g,23,7,229,1,21.6,1,3.7,5,28,,,,0,1
warm,g,23,7,229,2,26.1,3,4.6,6.9,3.7,,,,0,1
warm,g,23,7,229,3,10,9,1.6,10,5,,,,0,1
warm,g,23,7,229,4,44.3,7,9,10.2,7.5,,,,0,1
warm,g,23,7,229,5,24.5,1,3.2,4.6,2.9,,,,0,1
warm,g,23,7,229,6,,0,,,,,,,0,1
warm,g,23,7,229,7,13,0,,2.8,0.9,,,,0,1
warm,g,23,7,229,8,,0,,,,,,,0,1
warm,g,23,7,229,9,7.3,0,,,,,,,0,1
warm,g,23,7,229,10,,0,,,,,,,0,1
warm,g,23,7,229,11,,0,,,,,,,0,1
warm,g,23,7,229,12,3.3,0,,,,,,,0,1
warm,g,23,7,229,13,35,7,2.9,6.7,2.8,,,,0,1
warm,g,23,7,229,14,25.3,9,7.1,6,3.8,,,,0,1
warm,g,23,7,229,15,26.5,2,0.7,5.7,3.2,,,,0,1
warm,g,23,9,243,1,27.5,1,6.6,4.9,1.7,0.041,,0.021,0,1
warm,g,23,9,243,2,32.4,4,9.5,6,3.6,,10,0.086,0,1
warm,g,23,9,243,3,9.5,5,1.2,10.2,5.1,,0,0.029,0,1
warm,g,23,9,243,4,6.5,0,,1.5,1,,,,0,1
warm,g,23,9,243,5,27.9,1,7,4.8,4.2,,16,0.028,0,1
warm,g,23,9,243,6,,0,,,,,,,0,1
warm,g,23,9,243,7,,0,,,,,,,0,1
warm,g,23,9,243,8,,0,,,,,,,0,1
warm,g,23,9,243,9,,0,,,,,,,0,1
warm,g,23,9,243,10,,0,,,,,,,0,1
warm,g,23,9,243,11,,0,,,,,,,0,1
warm,g,23,9,243,12,,0,,,,,,,0,1
warm,g,23,9,243,13,,0,,,,,,,0,1
warm,g,23,9,243,14,25.9,1,8.4,5.5,3,,21,,0,1
warm,g,23,9,243,15,41.2,3,10.5,6.1,3.7,,12,,0,1
warm,g,23,9,243,10x,44.5,6,14.2,7.5,2.6,,1,0.19,1,0
warm,g,23,9,243,11x,42.7,3,12.5,6.5,3,0.047,,0.12,1,0
warm,g,23,9,243,12x,22.2,4,7.9,3.3,1.2,0.028,,0.056,1,0
warm,g,23,9,243,13x,8.5,1,3.2,3.2,1.8,,0,0.009,1,0
warm,g,23,9,243,14x,13.7,6,9.7,7.2,3.4,0.028,,0.092,1,0
warm,g,23,9,243,15x,57.7,20,18.3,12.2,9.5,0.59,,0.66,1,0
warm,g,23,9,243,1X,,,,,,,0,0.057,NA,NA
warm,g,23,9,243,2X,,,,,,,0,0.296,NA,NA
warm,g,23,9,243,4x,39.5,21,10.8,5,3,0.08,,0.575,1,0
warm,g,23,9,243,6x,24.2,5,5.5,5,3,,,,1,0
warm,g,23,9,243,7x,35.5,7,11.2,8.3,3.7,,,,1,0
warm,g,23,9,243,8x,38.9,11,11.3,6,2.7,0.051,,0.196,1,0
warm,g,23,9,243,9x,36.2,7,9.1,7.9,4.2,,3,0.119,1,0
warm,h,24,2,174,1,10.2,0,,5.9,3.3,,,,0,1
warm,h,24,2,174,2,9.2,0,,5.8,3.4,,,,0,1
warm,h,24,2,174,3,10.7,0,,9.1,7.4,,,,0,1
warm,h,24,2,174,4,14.7,0,,6.9,4.4,,,,0,1
warm,h,24,2,174,5,10.7,0,,6.6,4,,,,0,1
warm,h,24,2,174,6,5.3,0,,3.8,1.8,,,,0,1
warm,h,24,2,174,7,6,0,,5.1,2.8,,,,0,1
warm,h,24,2,174,8,6.8,0,,3.9,2,,,,0,1
warm,h,24,2,174,9,9.1,0,,6.1,4.1,,,,0,1
warm,h,24,2,174,10,11.5,0,,6.7,3.6,,,,0,1
warm,h,24,2,174,11,14.6,0,,6.1,3.6,,,,0,1
warm,h,24,2,174,12,7,0,,2.5,1.5,,,,0,1
warm,h,24,2,174,13,10.3,0,,5,3.3,,,,0,1
warm,h,24,2,174,14,10,0,,5.7,4.1,,,,0,1
warm,h,24,2,174,15,13.8,0,,7.8,5,,,,0,1
warm,h,24,2,187,1,12.7,0,,7.3,4.5,,,,0,1
warm,h,24,2,187,2,13.2,0,,8.1,5.6,,,,0,1
warm,h,24,2,187,3,19.4,0,,12.9,8.9,,,,0,1
warm,h,24,2,187,4,22.7,0,,8.9,4.1,,,,0,1
warm,h,24,2,187,5,16.6,0,,10.2,6.1,,,,0,1
warm,h,24,2,187,6,8.9,0,,3.9,2.2,,,,0,1
warm,h,24,2,187,7,8.8,0,,4.6,3.5,,,,0,1
warm,h,24,2,187,8,9,0,,4.1,2.3,,,,0,1
warm,h,24,2,187,9,11.9,0,,10,5,,,,0,1
warm,h,24,2,187,10,20.2,0,,9.6,4.6,,,,0,1
warm,h,24,2,187,11,21.8,0,,8.1,4,,,,0,1
warm,h,24,2,187,12,8.2,0,,3.4,1.4,,,,0,1
warm,h,24,2,187,13,11.6,0,,6.1,4.5,,,,0,1
warm,h,24,2,187,14,14.1,0,,8.4,3.5,,,,0,1
warm,h,24,2,187,15,17.1,0,,9.1,5.6,,,,0,1
warm,h,24,3,199,1,17.6,0,,10,6.1,,,,0,1
warm,h,24,3,199,2,18.2,0,,10.4,4.7,,,,0,1
warm,h,24,3,199,3,20.1,0,,14.5,7.6,,,,0,1
warm,h,24,3,199,4,30.3,1,,8.3,6.2,,,,0,1
warm,h,24,3,199,5,21.4,0,,10.9,6.1,,,,0,1
warm,h,24,3,199,6,8.9,0,,4.5,2.2,,,,0,1
warm,h,24,3,199,7,11.1,0,,7.7,4.5,,,,0,1
warm,h,24,3,199,8,11.6,0,,3.7,1.9,,,,0,1
warm,h,24,3,199,9,15.5,0,,9.3,5.6,,,,0,1
warm,h,24,3,199,10,27.9,0,,11.1,0.9,,,,0,1
warm,h,24,3,199,11,21,0,,7.6,3.9,,,,0,1
warm,h,24,3,199,12,8.3,0,,3.1,1,,,,0,1
warm,h,24,3,199,13,19.5,0,,9.7,5.3,,,,0,1
warm,h,24,3,199,14,19.8,0,,8.9,4.7,,,,0,1
warm,h,24,3,199,15,28.8,0,,8.1,4.9,,,,0,1
warm,h,24,5,217,1,26.6,0,,9.7,5.3,,,,0,1
warm,h,24,5,217,2,27.1,0,,9.6,6,,,,0,1
warm,h,24,5,217,3,31.1,0,,13.4,7.6,,,,0,1
warm,h,24,5,217,4,41.6,0,,7.4,4.2,,,,0,1
warm,h,24,5,217,5,30.1,0,,9.2,4.6,,,,0,1
warm,h,24,5,217,6,9.8,0,,6.8,3.4,,,,0,1
warm,h,24,5,217,7,18.4,0,,8.6,5.1,,,,0,1
warm,h,24,5,217,8,16.1,0,,5.1,3,,,,0,1
warm,h,24,5,217,9,24.1,0,,12.2,6.3,,,,0,1
warm,h,24,5,217,10,10.1,0,,11.9,7.1,,,,0,1
warm,h,24,5,217,11,39.3,0,,10.5,7.9,,,,0,1
warm,h,24,5,217,12,8.6,0,,3.3,1.5,,,,0,1
warm,h,24,5,217,13,12.3,0,,2.5,1.6,,,,0,1
warm,h,24,5,217,14,27.3,0,,9.5,4.9,,,,0,1
warm,h,24,5,217,15,28.6,0,,8.5,4.2,,,,0,1
warm,h,24,7,229,1,57.4,19,7.8,12.7,6.5,,,,0,1
warm,h,24,7,229,2,44,8,1.5,13.5,9.4,,,,0,1
warm,h,24,7,229,3,67.2,50,3.5,15.5,7.2,,,,0,1
warm,h,24,7,229,4,55.6,33,7.5,9.2,5.5,,,,0,1
warm,h,24,7,229,5,43.2,31,0.6,12.4,7.3,,,,0,1
warm,h,24,7,229,6,21.4,1,0.6,7.8,4.1,,,,0,1
warm,h,24,7,229,7,39.1,6,1.4,10.7,9.2,,,,0,1
warm,h,24,7,229,8,29.8,6,1.1,7.7,3.7,,,,0,1
warm,h,24,7,229,9,48.4,17,7.9,16.7,10.6,,,,0,1
warm,h,24,7,229,10,59.8,20,3,14.6,6.5,,,,0,1
warm,h,24,7,229,11,51.3,1,0.5,13,9.9,,,,0,1
warm,h,24,7,229,12,12.2,0,,3.6,2.1,,,,0,1
warm,h,24,7,229,13,13.2,0,,2.2,1,,,,0,1
warm,h,24,7,229,14,42.3,11,1.2,10,5.7,,,,0,1
warm,h,24,7,229,15,42.2,5,3.7,9.3,5.4,,,,0,1
